item_id,knowledge_code
904,"[1, 3, 104, 161]"
1356,"[1, 3, 104, 161]"
5779,"[1, 3, 104, 161]"
924,"[1, 3, 104, 161]"
501,"[1, 3, 104, 161]"
7077,"[1, 3, 104, 161]"
2863,"[1, 3, 104, 161]"
4670,"[1, 3, 104, 161]"
3727,"[1, 3, 104, 161]"
1463,"[1, 3, 104, 161]"
4839,"[1, 3, 104, 161]"
8157,"[1, 3, 104, 161]"
6357,"[1, 3, 104, 161]"
7383,"[1, 3, 104, 161]"
4575,"[1, 3, 104, 161]"
1091,"[1, 3, 104, 161]"
8869,"[1, 3, 104, 161]"
7982,"[1, 3, 104, 161]"
207,"[1, 3, 104, 161]"
5415,"[1, 3, 104, 161]"
2766,"[1, 3, 104, 161]"
3430,"[1, 3, 104, 161]"
1182,"[1, 3, 104, 161]"
2732,"[1, 3, 104, 161]"
1759,"[1, 3, 104, 161]"
1622,"[1, 3, 104, 161]"
160,"[1, 3, 104, 161]"
2730,"[1, 3, 8, 179]"
5916,"[1, 3, 8, 179]"
1092,"[1, 3, 8, 179]"
8182,"[1, 3, 8, 179]"
1709,"[1, 3, 8, 179]"
2856,"[1, 3, 8, 179]"
1139,"[1, 3, 8, 179]"
6231,"[1, 3, 8, 179]"
8564,"[1, 3, 8, 179]"
6290,"[1, 3, 104, 162]"
8341,"[1, 3, 104, 162]"
3343,"[1, 3, 104, 162]"
8497,"[1, 3, 104, 162]"
1704,"[1, 3, 104, 162]"
4781,"[1, 3, 104, 162]"
3683,"[1, 3, 104, 162]"
1461,"[1, 3, 104, 162]"
6655,"[1, 3, 104, 162]"
6242,"[1, 3, 104, 162]"
8329,"[1, 3, 104, 162]"
3347,"[1, 3, 104, 162]"
2204,"[1, 3, 104, 162]"
8100,"[1, 3, 104, 162]"
3366,"[1, 3, 104, 162]"
358,"[1, 3, 104, 162]"
6739,"[1, 3, 104, 162]"
7819,"[1, 3, 104, 162]"
1272,"[1, 3, 12, 250]"
8003,"[1, 3, 12, 250]"
8509,"[1, 3, 12, 250]"
533,"[1, 3, 12, 250]"
1152,"[1, 3, 12, 250]"
764,"[1, 3, 12, 250]"
4009,"[1, 3, 12, 250]"
7517,"[1, 3, 12, 250]"
3149,"[1, 3, 12, 250]"
7035,"[1, 3, 12, 250]"
5139,"[1, 3, 12, 250]"
2687,"[1, 3, 12, 250]"
5447,"[1, 3, 12, 250]"
2005,"[1, 3, 12, 250]"
1818,"[1, 3, 12, 250]"
2871,"[1, 3, 12, 250]"
3495,"[1, 3, 12, 250]"
503,"[1, 3, 12, 250]"
1541,"[1, 3, 12, 250]"
7709,"[1, 3, 104, 163]"
7923,"[1, 3, 104, 163]"
817,"[1, 3, 104, 163]"
2364,"[1, 3, 104, 161]"
3059,"[1, 3, 104, 161]"
5893,"[1, 3, 12, 250]"
990,"[1, 3, 104, 163]"
4443,"[1, 3, 104, 163]"
8163,"[1, 3, 104, 163]"
434,"[1, 3, 104, 163]"
4569,"[1, 3, 104, 163]"
744,"[1, 3, 104, 163]"
8617,"[1, 3, 104, 163]"
4473,"[1, 3, 104, 163]"
6648,"[1, 3, 104, 163]"
1127,"[1, 3, 104, 163]"
706,"[1, 3, 104, 163]"
1470,"[1, 3, 104, 163]"
4500,"[1, 3, 104, 163]"
7708,"[1, 3, 104, 163]"
963,"[1, 3, 104, 163]"
7914,"[1, 3, 104, 163]"
2189,"[1, 3, 104, 163]"
274,"[1, 3, 104, 163]"
1681,"[1, 3, 104, 163]"
2617,"[1, 3, 104, 163]"
7304,"[1, 3, 104, 163]"
4445,"[1, 3, 104, 163]"
6882,"[1, 3, 104, 162]"
7707,"[1, 3, 104, 162]"
8970,"[1, 3, 104, 162]"
8409,"[1, 3, 104, 162]"
6295,"[1, 3, 104, 162]"
2368,"[1, 3, 104, 162]"
1693,"[1, 3, 104, 162]"
5563,"[1, 3, 104, 162]"
1062,"[1, 3, 104, 162]"
7442,"[1, 3, 104, 162]"
788,"[1, 3, 104, 161]"
6586,"[1, 3, 104, 166]"
4721,"[1, 3, 104, 163]"
3718,"[1, 3, 104, 163]"
5017,"[1, 3, 4, 104]"
272,"[1, 3, 104, 166]"
6363,"[1, 3, 104, 163]"
6085,"[1, 3, 104, 163]"
8143,"[1, 3, 104, 161]"
488,"[1, 3, 104, 166]"
5318,"[1, 3, 104, 167]"
1926,"[1, 3, 104, 167]"
1003,"[1, 3, 104, 167]"
5478,"[1, 3, 104, 167]"
8214,"[1, 3, 104, 167]"
3167,"[1, 3, 104, 167]"
623,"[1, 3, 104, 167]"
4351,"[1, 3, 104, 167]"
5507,"[1, 3, 104, 167]"
6965,"[1, 3, 104, 167]"
8965,"[1, 3, 104, 162]"
5969,"[1, 3, 104, 162]"
3446,"[1, 3, 104, 162]"
3756,"[1, 3, 104, 162]"
6993,"[1, 3, 104, 162]"
1848,"[1, 3, 104, 162]"
4099,"[1, 3, 104, 163]"
1256,"[1, 3, 104, 163]"
7253,"[1, 3, 104, 163]"
3380,"[1, 3, 104, 163]"
571,"[1, 3, 8, 178]"
6064,"[1, 3, 8, 180]"
3581,"[1, 3, 8, 179]"
6950,"[1, 3, 8, 178]"
3292,"[1, 3, 8, 178, 179]"
8474,"[1, 3, 8, 180]"
2372,"[1, 3, 8, 179]"
5934,"[1, 3, 8, 178]"
2997,"[1, 3, 8, 179]"
4399,"[1, 3, 8, 180]"
4753,"[1, 3, 4, 104]"
3511,"[1, 3, 4, 104]"
6182,"[1, 3, 4, 104]"
4704,"[1, 3, 4, 104]"
573,"[1, 3, 4, 104]"
7297,"[1, 3, 4, 104]"
6177,"[1, 3, 4, 104]"
678,"[1, 3, 4, 104]"
6239,"[1, 3, 4, 104]"
7749,"[1, 3, 4, 104]"
839,"[1, 3, 4, 104]"
7039,"[1, 3, 104, 165]"
4885,"[1, 3, 104, 163]"
5403,"[1, 42, 69, 157]"
8343,"[1, 3, 104, 165]"
8263,"[1, 3, 16, 202]"
7261,"[1, 42, 69, 155]"
8482,"[1, 3, 104, 163]"
861,"[1, 3, 104, 165]"
3214,"[1, 42, 57, 138]"
741,"[1, 3, 104, 165]"
4833,"[1, 3, 101, 175]"
4287,"[1, 3, 101, 172]"
8047,"[1, 3, 101, 172]"
3907,"[1, 3, 101, 172]"
955,"[1, 3, 101, 172]"
5785,"[1, 3, 101, 172]"
2836,"[1, 3, 101, 172]"
8887,"[1, 3, 101, 172]"
8316,"[1, 3, 101, 172]"
4265,"[1, 3, 101, 172]"
7585,"[1, 3, 104, 162]"
8224,"[1, 3, 104, 164]"
5494,"[1, 3, 104, 162]"
7997,"[1, 3, 104, 162]"
8121,"[1, 3, 104, 162]"
8679,"[1, 3, 104, 162]"
3093,"[1, 3, 104, 162]"
1922,"[1, 3, 104, 162]"
5719,"[1, 3, 104, 162]"
5362,"[1, 3, 104, 162]"
8618,"[1, 3, 104, 165]"
73,"[1, 3, 104, 165]"
5645,"[1, 3, 104, 164]"
6299,"[1, 3, 104, 165]"
4944,"[1, 3, 104, 165]"
6052,"[1, 3, 104, 165]"
6336,"[1, 3, 104, 164]"
8436,"[1, 3, 104, 165]"
5370,"[1, 3, 104, 164]"
2045,"[1, 3, 104, 165]"
5923,"[1, 3, 104, 164, 165]"
3656,"[1, 3, 104, 163]"
632,"[1, 3, 104, 163]"
5630,"[1, 3, 104, 162, 163]"
3893,"[1, 3, 104, 162]"
4771,"[1, 3, 104, 164, 165]"
2302,"[1, 3, 104, 164, 165]"
1039,"[1, 3, 104, 164, 165]"
2682,"[1, 3, 104, 164, 165]"
4132,"[1, 3, 104, 162]"
4994,"[1, 3, 101, 172]"
1305,"[1, 3, 101, 175]"
1962,"[1, 3, 101, 172]"
6375,"[1, 3, 101, 172]"
3036,"[1, 3, 101, 172]"
7429,"[1, 3, 101, 172]"
617,"[1, 3, 101, 172]"
3571,"[1, 3, 101, 172]"
2926,"[1, 3, 101, 172]"
2291,"[1, 3, 101, 172]"
7026,"[1, 3, 104, 162]"
5973,"[1, 3, 104, 162]"
8654,"[1, 3, 104, 162]"
4606,"[1, 3, 104, 162]"
3509,"[1, 3, 104, 162]"
4654,"[1, 3, 104, 162]"
8044,"[1, 3, 104, 162]"
8885,"[1, 3, 104, 162]"
4113,"[1, 3, 104, 162]"
941,"[1, 3, 104, 162]"
6675,"[1, 3, 104, 162]"
7979,"[1, 3, 104, 162]"
5479,"[1, 3, 104, 162]"
1653,"[1, 3, 104, 162]"
585,"[1, 3, 104, 162]"
1475,"[1, 3, 104, 162]"
4697,"[1, 3, 104, 162]"
1514,"[1, 3, 104, 162]"
7902,"[1, 3, 104, 162]"
8014,"[1, 3, 104, 162]"
4726,"[1, 3, 104, 160]"
2915,"[1, 42, 136, 137]"
5726,"[1, 42, 136, 137]"
7121,"[1, 20, 32, 133]"
3775,"[1, 42, 136, 137]"
8292,"[1, 20, 32, 133]"
8175,"[1, 42, 55, 134]"
6872,"[1, 42, 55, 134]"
8360,"[1, 42, 136, 137]"
1993,"[1, 42, 59, 134]"
539,"[1, 42, 55, 134]"
5513,"[1, 20, 35, 114]"
4554,"[1, 20, 35, 114]"
1634,"[1, 3, 10, 190]"
6325,"[1, 3, 10, 190]"
1672,"[1, 3, 10, 190]"
6241,"[1, 3, 10, 190]"
7857,"[1, 3, 10, 190]"
6149,"[1, 3, 10, 190]"
5714,"[1, 3, 10, 190]"
7483,"[1, 3, 10, 190]"
7370,"[1, 3, 10, 190]"
5820,"[1, 3, 10, 190]"
5495,"[1, 3, 10, 184]"
7260,"[1, 3, 10, 184]"
4279,"[1, 3, 10, 184]"
8888,"[1, 3, 10, 184]"
7805,"[1, 3, 10, 184]"
6144,"[1, 3, 10, 184]"
2912,"[1, 3, 10, 184]"
1815,"[1, 3, 10, 184]"
1144,"[1, 3, 10, 184]"
1258,"[1, 3, 10, 184]"
5799,"[1, 3, 10, 184]"
2026,"[1, 3, 10, 184]"
4357,"[1, 3, 10, 184]"
64,"[1, 3, 10, 184]"
2515,"[1, 3, 10, 184]"
5311,"[1, 3, 10, 184]"
3927,"[1, 3, 10, 184]"
3038,"[1, 3, 10, 184]"
4157,"[1, 3, 10, 184]"
6690,"[1, 3, 10, 184]"
2156,"[1, 3, 15, 193]"
1073,"[1, 3, 15, 193]"
2578,"[1, 3, 15, 192]"
3793,"[1, 3, 15, 193]"
199,"[1, 3, 15, 193]"
3606,"[1, 3, 15, 193]"
2352,"[1, 3, 15, 193]"
4812,"[1, 3, 15, 193]"
2038,"[1, 3, 15, 193]"
6845,"[1, 3, 15, 193]"
4875,"[1, 3, 11, 205]"
5032,"[1, 3, 104, 162]"
5648,"[1, 3, 104, 162]"
3567,"[1, 3, 104, 162]"
6545,"[1, 3, 104, 162]"
3850,"[1, 3, 104, 162]"
2343,"[1, 3, 104, 162]"
1589,"[1, 3, 104, 162]"
667,"[1, 3, 104, 162]"
8747,"[1, 3, 104, 162]"
5676,"[1, 3, 104, 162]"
1552,"[1, 3, 15, 192]"
5126,"[1, 3, 15, 192]"
5249,"[1, 3, 15, 192]"
8800,"[1, 3, 15, 192]"
3255,"[1, 3, 15, 192]"
2602,"[1, 3, 15, 192]"
4717,"[1, 3, 15, 192]"
270,"[1, 3, 15, 192]"
6272,"[1, 3, 15, 192]"
4849,"[1, 3, 15, 192]"
7215,"[1, 3, 9, 198]"
7064,"[1, 3, 9, 197]"
3933,"[1, 3, 9, 198]"
5027,"[1, 3, 9, 198]"
7945,"[1, 3, 9, 198]"
995,"[1, 3, 9, 197]"
2024,"[1, 3, 9, 198]"
791,"[1, 3, 9, 197]"
7231,"[1, 3, 9, 197]"
3418,"[1, 3, 9, 197]"
1347,"[1, 3, 15, 192]"
3500,"[1, 3, 15, 192]"
1247,"[1, 3, 15, 192]"
5675,"[1, 3, 15, 192]"
3100,"[1, 3, 15, 192]"
2410,"[1, 3, 15, 192]"
3639,"[1, 3, 15, 192]"
5846,"[1, 3, 15, 192]"
7957,"[1, 3, 15, 192]"
7473,"[1, 3, 15, 192]"
51,"[1, 3, 104, 161]"
5442,"[1, 3, 104, 161]"
8470,"[1, 3, 104, 161]"
363,"[1, 3, 104, 161]"
472,"[1, 3, 104, 161]"
3112,"[1, 3, 104, 161]"
4648,"[1, 3, 104, 161]"
5543,"[1, 3, 104, 161]"
4509,"[1, 3, 104, 161]"
4563,"[1, 3, 104, 161]"
4930,"[1, 3, 104, 161]"
4725,"[1, 3, 104, 161]"
7090,"[1, 3, 104, 161]"
6054,"[1, 3, 104, 161]"
615,"[1, 3, 104, 161]"
2237,"[1, 3, 104, 161]"
6899,"[1, 3, 104, 161]"
7196,"[1, 3, 104, 161]"
5419,"[1, 3, 104, 161]"
8814,"[1, 3, 104, 161]"
4079,"[1, 3, 13, 169]"
4523,"[1, 3, 13, 170]"
6837,"[1, 3, 13, 169]"
8736,"[1, 3, 13, 170]"
5649,"[1, 3, 13, 170]"
6024,"[1, 3, 13, 170]"
2525,"[1, 3, 13, 169]"
7542,"[1, 3, 13, 170]"
8336,"[1, 3, 13, 170]"
8282,"[1, 3, 13, 170]"
4525,"[1, 3, 101, 172]"
7299,"[1, 3, 101, 172]"
3047,"[1, 3, 101, 172]"
2270,"[1, 3, 101, 172]"
6714,"[1, 3, 101, 172]"
2469,"[1, 3, 101, 172]"
5438,"[1, 3, 101, 172]"
1746,"[1, 3, 101, 172]"
834,"[1, 3, 101, 172]"
7098,"[1, 3, 104, 100]"
8791,"[1, 3, 104, 100]"
3553,"[1, 3, 104, 100]"
1585,"[1, 3, 104, 100]"
4580,"[1, 3, 104, 100]"
2720,"[1, 3, 104, 100]"
3321,"[1, 3, 104, 100]"
3422,"[1, 3, 104, 100]"
2479,"[1, 3, 104, 100]"
7995,"[1, 3, 104, 100]"
5615,"[1, 3, 104, 162]"
6365,"[1, 3, 104, 164]"
7617,"[1, 3, 104, 162]"
155,"[1, 3, 104, 162]"
8196,"[1, 3, 104, 162]"
593,"[1, 3, 104, 162]"
4999,"[1, 3, 104, 162]"
8416,"[1, 3, 104, 162]"
8060,"[1, 3, 104, 162]"
5344,"[1, 3, 104, 162]"
1440,"[1, 3, 104, 165]"
129,"[1, 3, 104, 165]"
1406,"[1, 3, 104, 164]"
7386,"[1, 3, 104, 165]"
3357,"[1, 3, 104, 165]"
520,"[1, 3, 104, 165]"
3646,"[1, 3, 104, 164]"
6864,"[1, 3, 104, 165]"
2393,"[1, 3, 104, 164]"
7019,"[1, 3, 104, 165]"
3055,"[1, 3, 104, 164, 165]"
6180,"[1, 3, 104, 163]"
1106,"[1, 3, 104, 163]"
4073,"[1, 3, 104, 162, 163]"
7537,"[1, 3, 104, 162]"
5918,"[1, 3, 104, 164, 165]"
1853,"[1, 3, 104, 164, 165]"
4814,"[1, 3, 104, 164, 165]"
2290,"[1, 3, 104, 164, 165]"
5595,"[1, 3, 104, 162]"
2936,"[1, 3, 104, 161]"
5778,"[1, 3, 104, 161]"
4062,"[1, 3, 104, 161]"
4194,"[1, 3, 104, 161]"
709,"[1, 3, 104, 161]"
4143,"[1, 3, 104, 161]"
716,"[1, 3, 104, 161]"
7867,"[1, 3, 104, 161]"
79,"[1, 3, 104, 161]"
5707,"[1, 3, 104, 161]"
873,"[1, 3, 101, 172]"
862,"[1, 3, 101, 172]"
3143,"[1, 3, 101, 172]"
5683,"[1, 3, 101, 172]"
5350,"[1, 3, 101, 172]"
2896,"[1, 3, 101, 172]"
453,"[1, 3, 101, 172]"
7665,"[1, 3, 101, 172]"
5066,"[1, 3, 101, 172]"
7264,"[1, 3, 101, 172]"
4507,"[1, 3, 13, 170]"
4766,"[1, 3, 13, 170]"
7423,"[1, 3, 13, 170]"
4310,"[1, 3, 13, 170]"
8338,"[1, 3, 13, 170]"
612,"[1, 3, 13, 170]"
5148,"[1, 3, 13, 170]"
7190,"[1, 3, 13, 170]"
8444,"[1, 3, 13, 170]"
3525,"[1, 3, 13, 170]"
8469,"[1, 3, 104, 162]"
61,"[1, 3, 104, 162]"
8508,"[1, 3, 104, 162]"
7328,"[1, 3, 104, 162]"
1997,"[1, 3, 104, 162]"
2105,"[1, 3, 104, 162]"
150,"[1, 3, 104, 162]"
5559,"[1, 3, 104, 162]"
5753,"[1, 3, 104, 162]"
4713,"[1, 3, 104, 162]"
5500,"[1, 3, 104, 161]"
1414,"[1, 3, 104, 166]"
8272,"[1, 3, 104, 163]"
8053,"[1, 3, 104, 163]"
6653,"[1, 3, 4, 104]"
4253,"[1, 3, 104, 166]"
789,"[1, 3, 104, 163]"
2032,"[1, 3, 104, 163]"
6155,"[1, 3, 104, 161]"
3491,"[1, 3, 104, 166]"
6225,"[1, 3, 104, 167]"
8464,"[1, 3, 104, 167]"
3714,"[1, 3, 104, 167]"
2692,"[1, 3, 104, 167]"
3166,"[1, 3, 104, 167]"
5100,"[1, 3, 104, 167]"
4406,"[1, 3, 104, 167]"
5186,"[1, 3, 104, 167]"
3514,"[1, 3, 104, 167]"
914,"[1, 3, 104, 167]"
964,"[1, 3, 104, 162]"
8276,"[1, 3, 104, 162]"
8822,"[1, 3, 104, 162]"
5549,"[1, 3, 104, 162]"
6246,"[1, 3, 104, 162]"
776,"[1, 3, 104, 162]"
4090,"[1, 3, 104, 163]"
7216,"[1, 3, 104, 163]"
7112,"[1, 3, 104, 163]"
2736,"[1, 3, 104, 163]"
1959,"[1, 3, 8, 178]"
6370,"[1, 3, 8, 180]"
4485,"[1, 3, 8, 179]"
4822,"[1, 3, 8, 178]"
8278,"[1, 3, 8, 178, 179]"
5671,"[1, 3, 8, 180]"
7093,"[1, 3, 8, 179]"
8794,"[1, 3, 8, 178]"
7587,"[1, 3, 8, 179]"
5451,"[1, 3, 8, 180]"
1352,"[1, 3, 4, 104]"
8621,"[1, 3, 4, 104]"
7091,"[1, 3, 4, 104]"
1420,"[1, 3, 4, 104]"
6656,"[1, 3, 4, 104]"
6538,"[1, 3, 4, 104]"
4369,"[1, 3, 4, 104]"
6684,"[1, 3, 4, 104]"
6566,"[1, 3, 4, 104]"
3732,"[1, 3, 4, 104]"
8267,"[1, 3, 4, 104]"
8725,"[1, 3, 17, 199]"
6328,"[1, 3, 17, 201]"
7143,"[1, 3, 17, 201]"
4026,"[1, 3, 17, 200]"
2003,"[1, 3, 10, 189]"
2959,"[1, 3, 4, 104]"
5766,"[1, 3, 4, 104]"
676,"[1, 3, 4, 104]"
132,"[1, 3, 4, 104]"
3587,"[1, 3, 4, 104]"
5831,"[1, 3, 4, 104]"
634,"[1, 3, 4, 104]"
8628,"[1, 3, 4, 104]"
5283,"[1, 3, 4, 104]"
8977,"[1, 3, 13, 171]"
8358,"[1, 3, 13, 171]"
3137,"[1, 20, 38, 116]"
2983,"[1, 20, 38, 116]"
1927,"[1, 20, 33, 41]"
4723,"[1, 20, 33, 211]"
6869,"[1, 20, 35, 114]"
8652,"[1, 20, 35, 114]"
3252,"[1, 20, 32, 131]"
8403,"[1, 20, 35, 114]"
1059,"[1, 20, 33, 211]"
1083,"[1, 3, 10, 184]"
1713,"[1, 3, 10, 184]"
5329,"[1, 3, 10, 184]"
6033,"[1, 3, 10, 184]"
7431,"[1, 3, 10, 184]"
8840,"[1, 3, 10, 184]"
8567,"[1, 3, 10, 184]"
6351,"[1, 3, 10, 184]"
1442,"[1, 3, 10, 184]"
578,"[1, 3, 10, 184]"
3743,"[1, 3, 13, 171]"
1239,"[1, 3, 4, 104]"
4551,"[1, 42, 136, 137]"
8441,"[1, 3, 10, 184]"
1081,"[1, 3, 10, 184]"
145,"[1, 3, 10, 184]"
7333,"[1, 3, 10, 184]"
3645,"[1, 3, 10, 184]"
6202,"[1, 3, 10, 184]"
2951,"[1, 3, 10, 184]"
5192,"[1, 3, 10, 184]"
7465,"[1, 3, 15, 192]"
317,"[1, 3, 15, 192]"
6759,"[1, 3, 15, 192]"
2929,"[1, 3, 15, 192]"
2827,"[1, 3, 15, 192]"
3437,"[1, 3, 15, 192]"
8327,"[1, 3, 15, 192]"
8195,"[1, 3, 15, 192]"
6608,"[1, 3, 15, 192]"
8793,"[1, 3, 15, 192]"
378,"[1, 3, 9, 198]"
1656,"[1, 3, 9, 197]"
3601,"[1, 3, 9, 198]"
4187,"[1, 3, 9, 198]"
2648,"[1, 3, 9, 198]"
5906,"[1, 3, 9, 197]"
4444,"[1, 3, 9, 198]"
1933,"[1, 3, 9, 197]"
7624,"[1, 3, 9, 197]"
8668,"[1, 3, 9, 197]"
6511,"[1, 20, 21, 112]"
797,"[1, 3, 15, 192]"
4702,"[1, 3, 15, 192]"
6256,"[1, 3, 15, 192]"
59,"[1, 3, 15, 192]"
702,"[1, 3, 15, 192]"
5939,"[1, 3, 15, 192]"
105,"[1, 3, 15, 192]"
6162,"[1, 3, 15, 192]"
5216,"[1, 3, 15, 192]"
7851,"[1, 3, 15, 192]"
7541,"[1, 3, 15, 193]"
4795,"[1, 3, 15, 193]"
5022,"[1, 3, 15, 192]"
8726,"[1, 3, 15, 193]"
4264,"[1, 3, 15, 193]"
6770,"[1, 3, 15, 193]"
7125,"[1, 3, 15, 193]"
5637,"[1, 3, 15, 193]"
8699,"[1, 3, 15, 193]"
4584,"[1, 3, 15, 193]"
5956,"[1, 3, 104, 161]"
8624,"[1, 3, 104, 161]"
5128,"[1, 3, 104, 161]"
3726,"[1, 3, 104, 161]"
3288,"[1, 3, 104, 161]"
1772,"[1, 3, 104, 161]"
7164,"[1, 3, 104, 161]"
903,"[1, 3, 104, 161]"
8386,"[1, 3, 104, 161]"
2723,"[1, 3, 104, 161]"
7843,"[1, 3, 104, 161]"
6995,"[1, 3, 104, 161]"
7036,"[1, 3, 104, 161]"
3457,"[1, 3, 104, 161]"
5261,"[1, 3, 104, 161]"
8714,"[1, 3, 104, 161]"
5617,"[1, 3, 104, 161]"
669,"[1, 3, 104, 161]"
5901,"[1, 3, 104, 161]"
4633,"[1, 3, 101, 172]"
8220,"[1, 3, 101, 172]"
6817,"[1, 3, 101, 172]"
5491,"[1, 3, 101, 172]"
8340,"[1, 3, 101, 172]"
4166,"[1, 3, 101, 172]"
934,"[1, 3, 101, 172]"
8025,"[1, 3, 101, 172]"
3098,"[1, 3, 101, 172]"
1688,"[1, 3, 101, 172]"
6694,"[1, 3, 13, 170]"
4190,"[1, 3, 13, 170]"
365,"[1, 3, 13, 170]"
2259,"[1, 3, 13, 170]"
5036,"[1, 3, 13, 170]"
8222,"[1, 3, 13, 170]"
721,"[1, 3, 13, 170]"
1516,"[1, 3, 13, 170]"
1898,"[1, 3, 13, 170]"
4302,"[1, 3, 13, 170]"
3092,"[1, 3, 104, 100]"
710,"[1, 3, 104, 100]"
3280,"[1, 3, 104, 100]"
7272,"[1, 3, 104, 100]"
5435,"[1, 3, 104, 100]"
3532,"[1, 3, 104, 100]"
1599,"[1, 3, 104, 100]"
6979,"[1, 3, 104, 100]"
4840,"[1, 3, 104, 100]"
6390,"[1, 3, 104, 100]"
5214,"[1, 3, 104, 162]"
4555,"[1, 3, 104, 162]"
4902,"[1, 3, 104, 164]"
3782,"[1, 3, 104, 162]"
4595,"[1, 3, 104, 162]"
6589,"[1, 3, 104, 165]"
5079,"[1, 3, 104, 162]"
4628,"[1, 3, 104, 165]"
556,"[1, 3, 104, 162]"
4283,"[1, 3, 104, 162]"
3277,"[1, 3, 7, 183]"
8820,"[1, 20, 38, 116]"
18,"[1, 42, 136, 137]"
5256,"[1, 42, 59, 134]"
5894,"[1, 3, 104, 163]"
8326,"[1, 3, 104, 163]"
3455,"[1, 3, 104, 163]"
748,"[1, 3, 104, 163]"
5925,"[1, 3, 104, 163]"
294,"[1, 3, 104, 163]"
4084,"[1, 3, 104, 163]"
6178,"[1, 3, 104, 163]"
6454,"[1, 3, 104, 163]"
2001,"[1, 3, 104, 163]"
6016,"[1, 3, 104, 163]"
7901,"[1, 3, 104, 163]"
2143,"[1, 3, 104, 163]"
7327,"[1, 3, 104, 163]"
4660,"[1, 3, 104, 163]"
2909,"[1, 3, 104, 163]"
5668,"[1, 3, 104, 163]"
703,"[1, 3, 104, 163]"
6413,"[1, 3, 104, 163]"
5197,"[1, 3, 104, 163]"
4178,"[1, 3, 104, 163]"
4308,"[1, 3, 104, 163]"
5127,"[1, 42, 57, 138]"
6856,"[1, 42, 57, 138]"
8229,"[1, 42, 57, 138]"
4806,"[1, 42, 57, 138]"
1544,"[1, 42, 57, 138]"
7655,"[1, 42, 57, 138]"
8277,"[1, 42, 57, 138]"
1236,"[1, 42, 57, 138]"
2603,"[1, 42, 57, 138]"
4449,"[1, 42, 57, 138]"
8547,"[1, 42, 69, 155]"
6580,"[1, 42, 69, 155]"
6499,"[1, 42, 69, 155]"
2881,"[1, 42, 69, 155]"
8247,"[1, 42, 69, 155]"
7366,"[1, 42, 69, 155]"
7291,"[1, 42, 69, 155]"
8269,"[1, 42, 69, 155]"
7649,"[1, 3, 104, 163]"
7717,"[1, 3, 104, 163]"
5541,"[1, 3, 104, 163]"
2018,"[1, 3, 104, 163]"
4657,"[1, 3, 104, 163]"
3880,"[1, 3, 104, 163]"
3675,"[1, 3, 8, 179]"
7420,"[1, 3, 8, 179]"
5746,"[1, 3, 8, 179]"
6732,"[1, 3, 8, 179]"
224,"[1, 3, 8, 179]"
491,"[1, 3, 8, 179]"
3875,"[1, 3, 104, 163]"
4140,"[1, 3, 104, 163]"
8318,"[1, 3, 104, 163]"
8531,"[1, 3, 104, 163]"
3648,"[1, 3, 104, 163]"
238,"[1, 3, 104, 163]"
2477,"[1, 3, 104, 163]"
6886,"[1, 3, 104, 163]"
5806,"[1, 3, 104, 163]"
548,"[1, 3, 104, 163]"
7006,"[1, 3, 104, 163]"
7888,"[1, 3, 104, 163]"
7773,"[1, 3, 104, 163]"
4985,"[1, 3, 104, 163]"
2874,"[1, 3, 104, 163]"
705,"[1, 3, 104, 163]"
6395,"[1, 3, 10, 191]"
2190,"[1, 3, 10, 191]"
192,"[1, 3, 10, 191]"
6086,"[1, 3, 10, 191]"
5075,"[1, 3, 10, 191]"
6371,"[1, 3, 10, 191]"
8432,"[1, 20, 33, 210]"
8261,"[1, 20, 21, 112]"
3401,"[1, 20, 21, 112]"
4274,"[1, 20, 21, 112]"
1177,"[1, 42, 46, 138]"
6414,"[1, 42, 71, 149]"
1124,"[1, 3, 101, 173]"
4783,"[1, 3, 101, 175]"
2020,"[1, 20, 32, 131]"
1175,"[1, 20, 32, 131]"
2762,"[1, 3, 8, 179]"
5653,"[1, 3, 7, 182]"
8323,"[1, 3, 7, 183]"
2093,"[1, 3, 7, 183]"
7407,"[1, 3, 7, 183]"
4658,"[1, 3, 4, 104]"
3549,"[1, 20, 116, 117]"
4489,"[1, 20, 36, 116]"
7134,"[1, 42, 45, 142]"
5838,"[1, 20, 21, 112]"
4995,"[1, 3, 101, 174]"
8523,"[1, 3, 101, 174]"
3830,"[1, 3, 104, 164, 165]"
4231,"[1, 3, 4, 104]"
3750,"[1, 3, 4, 104]"
5414,"[1, 3, 4, 104]"
1072,"[1, 3, 4, 104]"
5132,"[1, 3, 4, 104]"
5784,"[1, 3, 4, 104]"
787,"[1, 3, 4, 104]"
5393,"[1, 3, 4, 104]"
57,"[1, 3, 4, 104]"
1940,"[1, 3, 4, 104]"
5511,"[1, 3, 11, 204]"
7970,"[1, 3, 11, 205]"
8287,"[1, 42, 46, 138]"
8112,"[1, 3, 11, 204]"
2842,"[1, 3, 11, 204]"
970,"[1, 3, 11, 204]"
7650,"[1, 3, 11, 204]"
6740,"[1, 42, 71, 149]"
7630,"[1, 3, 4, 11, 104, 204]"
1002,"[1, 42, 46, 138]"
1196,"[1, 42, 46, 138]"
614,"[1, 42, 46, 138]"
1507,"[1, 42, 46, 138]"
8455,"[1, 42, 46, 138]"
3772,"[1, 42, 46, 138]"
8057,"[1, 42, 46, 57, 138]"
